Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR46,OUT035,2785.659303
FDZ32,OUT046,1716.213779
DRF36,OUT017,2785.659303
NCU54,OUT017,3845.930347
NCI31,OUT017,858.3665937
DRA59,OUT035,2785.659303
NCC55,OUT045,858.3665937
FDE44,OUT018,858.3665937
NCN26,OUT018,1716.213779
FDC11,OUT049,1716.213779
FDV24,OUT035,2785.659303
FDR40,OUT019,207.1305035
NCQ17,OUT049,2785.659303
FDC46,OUT045,2785.659303
NCM18,OUT046,858.3665937
FDK16,OUT046,1716.213779
FDI28,OUT017,1716.213779
FDS11,OUT018,3845.930347
DRD13,OUT046,858.3665937
FDL36,OUT035,1716.213779
FDI27,OUT013,858.3665937
FDJ53,OUT019,207.1305035
FDS44,OUT045,3845.930347
FDE28,OUT046,3845.930347
FDQ33,OUT018,2785.659303
FDB37,OUT017,3845.930347
FDQ31,OUT045,1716.213779
NCQ05,OUT046,2785.659303
FDE10,OUT013,1716.213779
FDF38,OUT017,858.3665937
FDE50,OUT019,471.3068467
DRG37,OUT010,471.3068467
NCH06,OUT049,3845.930347
FDY14,OUT045,3845.930347
FDO27,OUT017,1716.213779
FDQ19,OUT049,3845.930347
FDZ26,OUT019,471.3068467
FDN51,OUT013,3845.930347
FDK20,OUT035,1716.213779
FDD40,OUT018,2785.659303
DRI25,OUT018,858.3665937
FDH56,OUT017,1716.213779
FDI36,OUT027,5669.163351
DRH11,OUT018,858.3665937
NCV18,OUT017,1716.213779
DRI01,OUT049,2785.659303
DRE48,OUT049,2785.659303
FDS51,OUT035,858.3665937
FDM38,OUT017,858.3665937
FDB60,OUT027,5669.163351
FDY58,OUT035,3845.930347
FDY22,OUT045,1716.213779
FDF11,OUT027,5669.163351
FDZ51,OUT035,1716.213779
FDQ45,OUT017,2785.659303
FDF17,OUT035,2785.659303
NCF31,OUT027,4117.317713
FDA37,OUT013,1716.213779
FDO51,OUT046,858.3665937
FDF34,OUT013,2785.659303
FDD57,OUT018,1716.213779
FDO37,OUT046,3845.930347
FDR49,OUT049,858.3665937
FDS39,OUT049,1716.213779
FDI48,OUT027,858.3665937
DRM35,OUT049,2785.659303
FDV57,OUT035,2785.659303
FDZ55,OUT013,2785.659303
FDI28,OUT035,1716.213779
FDS21,OUT045,858.3665937
FDT34,OUT013,1716.213779
DRI25,OUT035,858.3665937
FDT47,OUT010,207.1305035
DRH39,OUT045,858.3665937
NCD54,OUT045,2785.659303
FDU16,OUT027,2846.400823
NCW29,OUT045,1716.213779
FDV25,OUT027,5669.163351
FDM56,OUT035,1716.213779
FDZ04,OUT027,858.3665937
FDG59,OUT019,207.1305035
FDI56,OUT045,1716.213779
FDS33,OUT035,1716.213779
FDC23,OUT049,2785.659303
FDT11,OUT049,2785.659303
FDG17,OUT045,3845.930347
FDZ44,OUT045,1716.213779
FDJ52,OUT013,2785.659303
DRI23,OUT046,2785.659303
DRE15,OUT010,207.1305035
NCF07,OUT013,1716.213779
NCR29,OUT049,858.3665937
FDE44,OUT019,207.1305035
FDT23,OUT035,1716.213779
NCG06,OUT017,3845.930347
NCU41,OUT010,471.3068467
FDH46,OUT017,1716.213779
FDV31,OUT013,2785.659303
NCT41,OUT027,4117.317713
FDE22,OUT027,4117.317713
FDC26,OUT045,1716.213779
DRF51,OUT017,858.3665937
NCY53,OUT019,207.1305035
FDY21,OUT017,2785.659303
FDL27,OUT013,858.3665937
FDZ34,OUT049,2785.659303
NCF43,OUT010,471.3068467
FDC21,OUT035,1716.213779
FDL26,OUT013,2785.659303
FDT25,OUT010,207.1305035
NCR30,OUT046,858.3665937
DRL23,OUT019,207.1305035
NCR05,OUT049,2785.659303
NCE19,OUT018,858.3665937
FDY07,OUT035,858.3665937
FDB10,OUT017,3845.930347
FDP57,OUT013,1716.213779
FDU48,OUT019,207.1305035
FDH48,OUT035,1716.213779
FDO33,OUT035,1716.213779
NCU29,OUT045,2785.659303
FDW35,OUT046,858.3665937
FDH05,OUT010,471.3068467
FDP26,OUT049,1716.213779
DRG27,OUT035,858.3665937
FDQ33,OUT046,2785.659303
FDH20,OUT010,207.1305035
FDV14,OUT046,1716.213779
DRD01,OUT046,858.3665937
NCI17,OUT049,1716.213779
FDF39,OUT010,471.3068467
FDX37,OUT046,1716.213779
NCX17,OUT035,3845.930347
FDN03,OUT013,3845.930347
NCS41,OUT010,471.3068467
FDH34,OUT045,2785.659303
NCX53,OUT018,1716.213779
FDY31,OUT046,2785.659303
FDD20,OUT017,1716.213779
FDE51,OUT045,858.3665937
FDV27,OUT046,1716.213779
FDF16,OUT035,2785.659303
FDZ02,OUT049,1716.213779
NCK05,OUT045,858.3665937
FDM12,OUT027,5669.163351
NCA05,OUT018,2785.659303
FDX33,OUT045,2785.659303
FDM25,OUT049,2785.659303
FDE41,OUT018,1716.213779
FDW14,OUT045,1716.213779
NCD30,OUT046,1716.213779
FDB23,OUT010,471.3068467
FDF45,OUT046,858.3665937
FDW20,OUT017,1716.213779
FDF47,OUT045,3845.930347
NCR05,OUT019,471.3068467
DRB01,OUT046,2785.659303
FDE36,OUT013,2785.659303
FDU56,OUT049,2785.659303
FDB23,OUT049,3845.930347
FDN48,OUT049,1716.213779
FDS43,OUT013,2785.659303
NCN05,OUT013,2785.659303
NCL53,OUT049,2785.659303
FDL56,OUT046,1716.213779
FDH17,OUT018,1716.213779
FDP37,OUT046,1716.213779
FDG09,OUT019,471.3068467
FDA55,OUT045,3845.930347
FDX31,OUT049,3845.930347
FDJ41,OUT045,3845.930347
DRC24,OUT045,2785.659303
FDQ21,OUT035,1716.213779
NCT54,OUT045,1716.213779
FDH08,OUT049,3845.930347
FDY38,OUT018,3845.930347
DRM11,OUT010,471.3068467
FDG32,OUT049,3845.930347
NCH18,OUT046,3845.930347
FDI20,OUT035,3845.930347
FDA33,OUT018,2785.659303
FDN45,OUT013,3845.930347
FDT45,OUT010,207.1305035
FDR32,OUT035,3845.930347
FDA48,OUT017,3845.930347
FDN23,OUT017,2785.659303
NCR18,OUT035,858.3665937
FDD45,OUT046,1716.213779
FDI22,OUT018,3845.930347
FDT09,OUT013,1716.213779
DRC24,OUT027,4117.317713
FDT39,OUT046,2785.659303
FDX28,OUT045,1716.213779
FDA50,OUT018,1716.213779
FDT33,OUT027,4117.317713
FDQ60,OUT049,1716.213779
NCM19,OUT018,1716.213779
FDF40,OUT046,3845.930347
NCI30,OUT035,3845.930347
FDK34,OUT049,3845.930347
FDA38,OUT027,5669.163351
FDT02,OUT045,858.3665937
FDC11,OUT017,1716.213779
FDD08,OUT046,858.3665937
NCS29,OUT046,3845.930347
DRI03,OUT010,471.3068467
FDK48,OUT035,858.3665937
FDM52,OUT049,2785.659303
FDP49,OUT035,858.3665937
DRA24,OUT046,2785.659303
NCJ43,OUT049,2785.659303
FDE11,OUT045,2785.659303
FDP01,OUT049,2785.659303
FDQ59,OUT018,1716.213779
FDA43,OUT019,471.3068467
FDL14,OUT017,2785.659303
FDV50,OUT010,207.1305035
FDT01,OUT027,5669.163351
NCC42,OUT035,1716.213779
FDO28,OUT046,1716.213779
FDD32,OUT019,207.1305035
FDV45,OUT035,2785.659303
NCW17,OUT019,207.1305035
NCJ17,OUT027,2846.400823
NCF18,OUT049,2785.659303
FDP01,OUT045,2785.659303
FDH24,OUT045,2785.659303
FDI38,OUT027,5669.163351
FDX03,OUT035,858.3665937
FDY28,OUT046,3845.930347
FDN34,OUT018,2785.659303
FDJ02,OUT045,2785.659303
FDW40,OUT019,207.1305035
FDX03,OUT017,858.3665937
FDE17,OUT027,4117.317713
FDT58,OUT046,2785.659303
FDI38,OUT013,3845.930347
FDW22,OUT035,3845.930347
FDS15,OUT027,2846.400823
NCX06,OUT013,2785.659303
DRK47,OUT035,3845.930347
FDC23,OUT027,5669.163351
FDM56,OUT010,207.1305035
FDP21,OUT046,2785.659303
FDP58,OUT046,3845.930347
FDA27,OUT019,471.3068467
FDK41,OUT019,207.1305035
NCH42,OUT046,3845.930347
FDG29,OUT045,858.3665937
FDW15,OUT018,2785.659303
FDD28,OUT018,858.3665937
FDQ37,OUT049,2785.659303
FDC23,OUT035,2785.659303
FDV13,OUT035,1716.213779
FDK33,OUT046,3845.930347
FDO33,OUT013,1716.213779
FDN21,OUT017,2785.659303
NCW06,OUT027,5669.163351
FDI38,OUT035,3845.930347
FDC21,OUT027,2846.400823
NCS05,OUT046,1716.213779
NCN53,OUT049,858.3665937
FDV40,OUT010,207.1305035
FDG60,OUT017,3845.930347
NCY30,OUT027,5669.163351
FDM40,OUT045,1716.213779
NCO30,OUT046,2785.659303
FDK10,OUT046,2785.659303
FDM36,OUT045,2785.659303
FDN10,OUT013,1716.213779
FDM46,OUT018,1716.213779
FDX50,OUT049,1716.213779
FDP33,OUT045,3845.930347
FDO12,OUT045,2785.659303
FDC28,OUT013,1716.213779
FDO31,OUT045,1716.213779
FDX45,OUT035,2785.659303
FDV21,OUT049,1716.213779
FDH04,OUT049,1716.213779
NCG54,OUT013,2785.659303
FDO13,OUT046,2785.659303
FDA09,OUT027,5669.163351
FDC38,OUT017,1716.213779
NCO42,OUT046,2785.659303
FDL45,OUT049,1716.213779
NCK31,OUT013,858.3665937
FDM39,OUT017,2785.659303
FDC22,OUT010,471.3068467
FDF46,OUT046,1716.213779
FDQ37,OUT045,2785.659303
FDH41,OUT010,471.3068467
FDQ04,OUT046,858.3665937
NCQ02,OUT027,5669.163351
FDJ57,OUT027,5669.163351
NCE07,OUT049,1716.213779
FDE56,OUT013,858.3665937
FDI20,OUT049,3845.930347
FDK36,OUT018,858.3665937
FDP08,OUT027,5669.163351
FDF44,OUT017,1716.213779
NCU53,OUT017,2785.659303
FDF47,OUT035,3845.930347
FDS55,OUT010,471.3068467
FDZ52,OUT010,207.1305035
FDL04,OUT018,1716.213779
NCM26,OUT035,2785.659303
FDX43,OUT049,2785.659303
FDP52,OUT049,3845.930347
DRK49,OUT045,858.3665937
FDE38,OUT013,2785.659303
DRF13,OUT035,2785.659303
FDK41,OUT010,207.1305035
FDJ04,OUT027,2846.400823
FDZ44,OUT018,1716.213779
FDS11,OUT013,3845.930347
FDA55,OUT049,3845.930347
NCW53,OUT046,2785.659303
FDB49,OUT027,2846.400823
FDD23,OUT017,2785.659303
NCV42,OUT045,1716.213779
NCZ29,OUT018,1716.213779
FDQ26,OUT013,858.3665937
FDV08,OUT017,858.3665937
FDC53,OUT049,1716.213779
FDV58,OUT010,471.3068467
NCP02,OUT019,207.1305035
DRI37,OUT045,858.3665937
FDQ12,OUT049,3845.930347
FDE33,OUT046,1716.213779
FDX27,OUT045,1716.213779
FDM22,OUT017,858.3665937
NCH30,OUT019,207.1305035
FDC04,OUT017,3845.930347
FDO38,OUT046,1716.213779
FDV52,OUT027,2846.400823
FDB32,OUT013,1716.213779
FDV43,OUT018,858.3665937
FDI24,OUT018,2785.659303
FDR40,OUT017,1716.213779
FDW02,OUT049,1716.213779
FDE44,OUT049,858.3665937
FDL38,OUT046,1716.213779
NCT54,OUT010,207.1305035
DRJ39,OUT010,471.3068467
FDW55,OUT049,3845.930347
DRF13,OUT019,471.3068467
NCW17,OUT049,1716.213779
FDP13,OUT035,858.3665937
FDS08,OUT018,2785.659303
NCP17,OUT035,858.3665937
NCO53,OUT035,2785.659303
FDH19,OUT045,2785.659303
FDJ04,OUT017,1716.213779
FDG10,OUT049,858.3665937
FDA40,OUT010,207.1305035
FDI53,OUT045,2785.659303
FDU09,OUT010,207.1305035
FDK60,OUT045,1716.213779
FDR43,OUT017,858.3665937
FDW22,OUT017,3845.930347
DRP47,OUT010,471.3068467
DRG48,OUT010,471.3068467
FDA14,OUT035,2785.659303
FDU49,OUT013,1716.213779
FDK28,OUT045,3845.930347
FDT19,OUT046,2785.659303
NCQ42,OUT045,1716.213779
FDD03,OUT045,3845.930347
NCM53,OUT013,1716.213779
NCX53,OUT045,1716.213779
FDV14,OUT027,2846.400823
NCZ54,OUT017,2785.659303
FDB39,OUT013,858.3665937
DRC24,OUT046,2785.659303
FDY36,OUT013,858.3665937
FDN01,OUT035,2785.659303
DRH25,OUT046,858.3665937
FDV08,OUT046,858.3665937
NCP53,OUT049,3845.930347
FDU52,OUT010,471.3068467
NCI42,OUT045,3845.930347
FDZ14,OUT035,1716.213779
FDF11,OUT046,3845.930347
FDQ13,OUT018,1716.213779
FDO32,OUT010,207.1305035
DRJ37,OUT018,2785.659303
FDY43,OUT046,2785.659303
NCT41,OUT017,2785.659303
NCV17,OUT045,1716.213779
FDM04,OUT027,858.3665937
DRB48,OUT018,858.3665937
FDM24,OUT013,2785.659303
FDT37,OUT049,3845.930347
NCO05,OUT010,207.1305035
FDL13,OUT046,3845.930347
FDL15,OUT017,2785.659303
FDB11,OUT018,3845.930347
FDL14,OUT019,471.3068467
FDY10,OUT019,207.1305035
FDJ40,OUT049,1716.213779
NCW18,OUT046,3845.930347
NCY06,OUT013,1716.213779
DRE13,OUT018,1716.213779
FDA26,OUT045,3845.930347
NCE19,OUT010,207.1305035
FDE33,OUT035,1716.213779
DRL59,OUT027,858.3665937
FDY07,OUT046,858.3665937
FDF57,OUT018,2785.659303
FDM58,OUT035,1716.213779
FDP26,OUT027,2846.400823
FDY32,OUT046,2785.659303
FDD51,OUT010,207.1305035
FDU22,OUT018,1716.213779
FDZ49,OUT018,3845.930347
NCI42,OUT017,3845.930347
FDT04,OUT027,858.3665937
NCU41,OUT045,2785.659303
FDS56,OUT045,3845.930347
NCN42,OUT017,2785.659303
FDK34,OUT046,3845.930347
FDB03,OUT017,3845.930347
DRJ25,OUT035,858.3665937
FDT25,OUT027,2846.400823
FDN20,OUT013,2785.659303
FDP09,OUT013,3845.930347
FDM20,OUT019,471.3068467
NCG55,OUT046,1716.213779
NCP14,OUT045,1716.213779
NCH06,OUT046,3845.930347
FDV52,OUT013,1716.213779
NCL07,OUT035,858.3665937
DRJ11,OUT027,5669.163351
DRO59,OUT013,858.3665937
FDW15,OUT010,471.3068467
NCQ30,OUT035,1716.213779
NCN54,OUT019,207.1305035
FDY01,OUT027,2846.400823
FDX39,OUT035,3845.930347
FDH53,OUT027,2846.400823
FDA57,OUT035,858.3665937
NCC07,OUT010,207.1305035
FDU28,OUT013,2785.659303
FDK36,OUT010,207.1305035
FDR36,OUT018,858.3665937
NCQ17,OUT035,2785.659303
FDS28,OUT019,207.1305035
FDE08,OUT045,2785.659303
FDU22,OUT046,1716.213779
FDG41,OUT045,1716.213779
FDO31,OUT010,207.1305035
FDM21,OUT019,471.3068467
FDU40,OUT017,2785.659303
FDV36,OUT018,1716.213779
FDT10,OUT027,858.3665937
FDX38,OUT045,858.3665937
NCU30,OUT027,4117.317713
NCV06,OUT049,2785.659303
FDT16,OUT035,3845.930347
NCP41,OUT027,2846.400823
FDZ56,OUT017,2785.659303
FDC22,OUT035,2785.659303
FDU10,OUT035,858.3665937
FDS46,OUT045,1716.213779
FDO08,OUT049,2785.659303
NCV42,OUT018,1716.213779
FDP33,OUT035,3845.930347
FDJ12,OUT046,3845.930347
FDH04,OUT045,1716.213779
NCU54,OUT013,3845.930347
FDO36,OUT010,471.3068467
FDT37,OUT027,5669.163351
FDD14,OUT010,471.3068467
FDA16,OUT013,3845.930347
NCS42,OUT019,207.1305035
FDP10,OUT019,207.1305035
FDQ28,OUT049,2785.659303
FDK57,OUT010,207.1305035
FDK02,OUT013,1716.213779
FDW47,OUT018,1716.213779
NCC42,OUT018,1716.213779
FDQ37,OUT018,2785.659303
FDL40,OUT046,1716.213779
DRE13,OUT010,207.1305035
FDQ34,OUT027,2846.400823
NCB54,OUT046,1716.213779
FDS48,OUT049,2785.659303
FDO15,OUT045,858.3665937
NCT30,OUT013,858.3665937
FDU49,OUT027,2846.400823
FDE21,OUT046,1716.213779
FDS49,OUT019,207.1305035
FDT38,OUT027,2846.400823
FDZ01,OUT045,1716.213779
FDC41,OUT035,858.3665937
DRG13,OUT010,471.3068467
NCZ42,OUT018,3845.930347
NCM07,OUT045,1716.213779
NCV17,OUT018,1716.213779
DRK39,OUT035,1716.213779
FDS37,OUT018,1716.213779
FDV12,OUT019,207.1305035
NCG19,OUT018,3845.930347
FDS51,OUT013,858.3665937
NCO14,OUT046,858.3665937
FDC38,OUT046,1716.213779
FDN15,OUT046,1716.213779
NCH42,OUT013,3845.930347
FDQ22,OUT046,858.3665937
FDC05,OUT013,2785.659303
FDZ31,OUT013,2785.659303
DRJ23,OUT049,2785.659303
FDC52,OUT035,2785.659303
DRD12,OUT010,207.1305035
FDV55,OUT017,2785.659303
FDD32,OUT046,1716.213779
FDR01,OUT049,2785.659303
FDY08,OUT019,207.1305035
FDQ45,OUT045,2785.659303
DRN11,OUT027,4117.317713
NCS05,OUT018,1716.213779
FDY32,OUT035,2785.659303
NCD31,OUT045,2785.659303
NCE06,OUT049,2785.659303
NCP14,OUT046,1716.213779
NCF18,OUT019,471.3068467
FDF14,OUT018,2785.659303
FDB22,OUT017,2785.659303
NCH54,OUT049,2785.659303
FDU27,OUT035,858.3665937
FDS58,OUT027,4117.317713
NCU29,OUT035,2785.659303
FDJ57,OUT013,2785.659303
FDL56,OUT049,1716.213779
FDH60,OUT035,2785.659303
FDN24,OUT018,858.3665937
FDD02,OUT017,1716.213779
FDP15,OUT017,3845.930347
FDB28,OUT027,5669.163351
DRC49,OUT045,2785.659303
NCG30,OUT018,1716.213779
FDJ14,OUT049,1716.213779
FDL52,OUT045,858.3665937
NCG19,OUT027,5669.163351
NCN41,OUT035,1716.213779
FDW22,OUT013,3845.930347
FDI02,OUT013,1716.213779
FDV51,OUT045,2785.659303
FDV48,OUT046,1716.213779
NCL17,OUT019,207.1305035
FDP46,OUT045,1716.213779
FDU10,OUT045,858.3665937
FDT37,OUT010,471.3068467
FDI27,OUT035,858.3665937
FDN51,OUT046,3845.930347
FDW07,OUT035,1716.213779
FDN45,OUT049,3845.930347
DRN37,OUT027,4117.317713
DRF48,OUT049,2785.659303
FDP38,OUT019,207.1305035
NCX18,OUT027,5669.163351
FDK45,OUT018,1716.213779
FDZ37,OUT049,1716.213779
FDS50,OUT018,3845.930347
NCR54,OUT018,2785.659303
NCS17,OUT035,1716.213779
FDV31,OUT046,2785.659303
DRE27,OUT017,1716.213779
FDN60,OUT013,2785.659303
FDK26,OUT013,2785.659303
FDX37,OUT018,1716.213779
FDW31,OUT046,2785.659303
FDX26,OUT018,2785.659303
DRL49,OUT019,207.1305035
FDU49,OUT017,1716.213779
FDY58,OUT046,3845.930347
FDN03,OUT045,3845.930347
NCV06,OUT010,471.3068467
FDH53,OUT045,1716.213779
FDG31,OUT018,858.3665937
NCC06,OUT045,1716.213779
FDS13,OUT049,3845.930347
FDP16,OUT035,3845.930347
FDA35,OUT013,1716.213779
DRP47,OUT018,3845.930347
FDY28,OUT010,471.3068467
FDY20,OUT035,1716.213779
NCH30,OUT017,1716.213779
NCR29,OUT019,207.1305035
NCP05,OUT013,2785.659303
NCF30,OUT019,207.1305035
FDA08,OUT035,2785.659303
FDN51,OUT027,5669.163351
FDH12,OUT046,1716.213779
FDY39,OUT017,2785.659303
NCO53,OUT045,2785.659303
FDB40,OUT046,2785.659303
FDH02,OUT049,1716.213779
FDY11,OUT027,858.3665937
FDQ09,OUT019,207.1305035
FDP16,OUT013,3845.930347
NCF55,OUT018,858.3665937
FDY09,OUT027,4117.317713
FDY39,OUT045,2785.659303
NCU53,OUT049,2785.659303
NCT41,OUT049,2785.659303
FDJ45,OUT046,858.3665937
FDR28,OUT013,2785.659303
FDN08,OUT013,1716.213779
FDJ07,OUT049,1716.213779
FDZ09,OUT027,4117.317713
FDQ14,OUT017,2785.659303
FDY12,OUT027,858.3665937
FDK57,OUT046,1716.213779
FDD20,OUT049,1716.213779
FDS36,OUT018,1716.213779
FDI40,OUT049,1716.213779
FDJ40,OUT045,1716.213779
FDE08,OUT013,2785.659303
DRK01,OUT013,1716.213779
FDC58,OUT049,858.3665937
FDE50,OUT046,2785.659303
FDX48,OUT035,2785.659303
DRM35,OUT018,2785.659303
FDG41,OUT013,1716.213779
FDB52,OUT046,3845.930347
FDV19,OUT045,2785.659303
DRG48,OUT017,2785.659303
FDI26,OUT013,2785.659303
FDU11,OUT019,207.1305035
FDF59,OUT019,207.1305035
FDR07,OUT049,1716.213779
NCE06,OUT017,2785.659303
FDE10,OUT046,1716.213779
NCO55,OUT046,1716.213779
FDZ13,OUT013,858.3665937
FDT50,OUT017,1716.213779
FDH12,OUT010,207.1305035
FDD21,OUT045,1716.213779
NCM05,OUT013,3845.930347
FDK04,OUT013,858.3665937
FDN33,OUT017,1716.213779
NCM18,OUT010,207.1305035
DRC25,OUT049,1716.213779
FDT47,OUT017,1716.213779
FDD45,OUT027,2846.400823
NCD07,OUT018,1716.213779
NCY54,OUT010,471.3068467
FDL12,OUT049,858.3665937
FDL02,OUT017,1716.213779
FDC60,OUT035,1716.213779
FDR37,OUT017,2785.659303
FDY16,OUT017,2785.659303
FDU26,OUT045,1716.213779
FDN24,OUT013,858.3665937
FDH44,OUT013,2785.659303
FDE23,OUT010,207.1305035
FDW60,OUT017,2785.659303
FDQ55,OUT049,1716.213779
FDV32,OUT027,858.3665937
FDV03,OUT010,471.3068467
FDY14,OUT010,471.3068467
NCL55,OUT027,5669.163351
DRF25,OUT017,858.3665937
FDX03,OUT046,858.3665937
FDF40,OUT045,3845.930347
FDX24,OUT010,207.1305035
FDA25,OUT049,1716.213779
FDH21,OUT018,2785.659303
FDB47,OUT010,471.3068467
FDT34,OUT019,207.1305035
FDS39,OUT010,207.1305035
NCU05,OUT046,1716.213779
FDE02,OUT049,1716.213779
FDL25,OUT035,1716.213779
FDC50,OUT049,1716.213779
FDZ32,OUT049,1716.213779
FDV14,OUT045,1716.213779
FDR07,OUT045,1716.213779
FDB26,OUT049,858.3665937
NCR50,OUT045,2785.659303
FDP01,OUT018,2785.659303
FDH57,OUT045,1716.213779
FDM60,OUT027,858.3665937
FDA45,OUT017,2785.659303
FDU55,OUT017,3845.930347
FDH40,OUT035,1716.213779
FDG40,OUT019,207.1305035
FDT12,OUT049,3845.930347
DRL59,OUT045,858.3665937
FDT47,OUT018,1716.213779
FDI60,OUT017,858.3665937
DRF51,OUT027,858.3665937
NCK31,OUT049,858.3665937
FDB08,OUT045,2785.659303
FDM44,OUT035,1716.213779
FDD46,OUT018,2785.659303
FDR27,OUT019,207.1305035
FDV56,OUT010,207.1305035
FDM02,OUT049,1716.213779
FDU45,OUT018,1716.213779
FDZ10,OUT017,1716.213779
NCK31,OUT010,207.1305035
FDR27,OUT035,1716.213779
FDF33,OUT013,1716.213779
FDJ36,OUT046,1716.213779
FDP33,OUT049,3845.930347
FDG17,OUT046,3845.930347
FDG47,OUT027,5669.163351
NCW29,OUT046,1716.213779
DRH59,OUT017,858.3665937
FDR32,OUT017,3845.930347
FDP48,OUT035,2785.659303
FDG17,OUT035,3845.930347
DRJ59,OUT017,858.3665937
FDY48,OUT027,2846.400823
FDB02,OUT046,2785.659303
FDN10,OUT019,207.1305035
NCD55,OUT035,858.3665937
FDX34,OUT013,1716.213779
FDZ38,OUT045,2785.659303
DRF37,OUT049,3845.930347
DRL47,OUT019,207.1305035
FDL27,OUT035,858.3665937
NCP53,OUT035,3845.930347
FDT03,OUT019,471.3068467
FDJ28,OUT035,2785.659303
FDF40,OUT018,3845.930347
FDA32,OUT035,3845.930347
NCP02,OUT017,858.3665937
FDZ31,OUT045,2785.659303
NCQ29,OUT013,3845.930347
FDP57,OUT010,207.1305035
FDL32,OUT027,2846.400823
DRB01,OUT035,2785.659303
FDJ40,OUT046,1716.213779
FDO24,OUT018,2785.659303
FDO11,OUT018,3845.930347
FDA56,OUT035,1716.213779
FDF02,OUT045,1716.213779
FDA10,OUT013,1716.213779
NCI55,OUT017,1716.213779
FDZ40,OUT010,207.1305035
FDV08,OUT049,858.3665937
FDN48,OUT013,1716.213779
FDU57,OUT017,2785.659303
DRF49,OUT013,1716.213779
FDS02,OUT035,2785.659303
FDS43,OUT046,2785.659303
FDT16,OUT013,3845.930347
FDX19,OUT027,5669.163351
FDK15,OUT046,1716.213779
DRA12,OUT049,1716.213779
FDY35,OUT017,858.3665937
NCU42,OUT013,2785.659303
FDD26,OUT013,2785.659303
FDR11,OUT018,2785.659303
NCP53,OUT045,3845.930347
FDP34,OUT045,2785.659303
NCV41,OUT019,207.1305035
FDN20,OUT018,2785.659303
FDZ16,OUT018,2785.659303
FDZ28,OUT049,1716.213779
NCL55,OUT013,3845.930347
NCJ17,OUT046,1716.213779
FDT37,OUT046,3845.930347
FDV51,OUT049,2785.659303
FDZ28,OUT035,1716.213779
FDN27,OUT013,1716.213779
FDS14,OUT019,471.3068467
FDZ58,OUT045,1716.213779
FDD46,OUT046,2785.659303
FDJ03,OUT035,858.3665937
FDU03,OUT010,471.3068467
FDA33,OUT027,4117.317713
NCW53,OUT035,2785.659303
NCC55,OUT017,858.3665937
FDP52,OUT019,471.3068467
FDE39,OUT049,1716.213779
FDB44,OUT035,3845.930347
FDG59,OUT013,858.3665937
FDI05,OUT013,858.3665937
FDF59,OUT045,1716.213779
FDM39,OUT019,471.3068467
FDB14,OUT013,1716.213779
NCS05,OUT019,207.1305035
DRJ35,OUT045,858.3665937
FDO31,OUT019,207.1305035
FDA31,OUT046,2785.659303
FDX40,OUT049,858.3665937
FDW56,OUT045,2785.659303
FDH09,OUT018,858.3665937
FDA52,OUT019,471.3068467
FDF20,OUT019,471.3068467
FDE40,OUT046,858.3665937
NCU17,OUT046,1716.213779
NCP14,OUT035,1716.213779
FDN25,OUT027,858.3665937
FDU39,OUT049,858.3665937
NCM05,OUT017,3845.930347
FDU07,OUT017,2785.659303
FDF28,OUT049,1716.213779
FDR57,OUT049,2785.659303
FDJ33,OUT013,1716.213779
DRH23,OUT035,858.3665937
FDQ52,OUT046,3845.930347
DRK13,OUT035,2785.659303
FDP09,OUT046,3845.930347
FDR08,OUT027,2846.400823
FDV50,OUT045,1716.213779
FDT13,OUT049,2785.659303
FDJ27,OUT027,2846.400823
FDH21,OUT046,2785.659303
FDW14,OUT027,2846.400823
FDL52,OUT049,858.3665937
FDW28,OUT017,2785.659303
FDL40,OUT049,1716.213779
FDE24,OUT046,1716.213779
FDX35,OUT049,3845.930347
FDP46,OUT017,1716.213779
FDX56,OUT045,3845.930347
FDQ45,OUT049,2785.659303
FDK50,OUT027,4117.317713
FDY26,OUT045,3845.930347
FDQ09,OUT017,1716.213779
FDN39,OUT049,2785.659303
FDP13,OUT017,858.3665937
FDR51,OUT013,2785.659303
FDZ49,OUT010,471.3068467
FDL28,OUT018,3845.930347
FDZ10,OUT035,1716.213779
FDK38,OUT013,2785.659303
DRL49,OUT027,2846.400823
FDR15,OUT013,2785.659303
FDQ24,OUT035,3845.930347
FDD56,OUT013,2785.659303
NCR42,OUT046,858.3665937
FDH52,OUT045,858.3665937
FDH57,OUT019,207.1305035
FDR15,OUT010,471.3068467
FDJ34,OUT035,1716.213779
FDW37,OUT035,1716.213779
FDQ23,OUT018,1716.213779
FDP34,OUT013,2785.659303
FDE04,OUT027,5669.163351
FDC48,OUT045,1716.213779
FDA47,OUT019,471.3068467
FDI35,OUT018,2785.659303
NCV05,OUT013,2785.659303
FDR28,OUT045,2785.659303
FDH31,OUT017,1716.213779
FDP59,OUT019,207.1305035
FDS19,OUT018,1716.213779
FDM60,OUT045,858.3665937
FDJ44,OUT018,2785.659303
DRH51,OUT017,1716.213779
DRC25,OUT017,1716.213779
DRE25,OUT013,1716.213779
NCX05,OUT049,1716.213779
FDR11,OUT017,2785.659303
DRP47,OUT045,3845.930347
DRC49,OUT019,471.3068467
FDQ47,OUT027,858.3665937
FDL20,OUT013,1716.213779
FDM34,OUT035,1716.213779
NCN55,OUT013,3845.930347
